"year","month","day","Bombus species","x","y","julian_day","source","elevation","elev_units","US_L3CODE","US_L3NAME","NA_L3CODE","NA_L3NAME","NA_L2CODE","NA_L2NAME","NA_L1CODE","NA_L1NAME","STATE_NAME","EPA_REGION","L3_KEY","L2_KEY","L1_KEY","geometry","Name","Description","geometry.1"
"2023","08","10","huntii",-109.1774782,40.89948443,222,"UtahPP",1706,"meters","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Utah",8,"18  Wyoming Basin","10.1  COLD DESERTS","10  NORTH AMERICAN DESERTS",c(-109.1774782, 40.89948443),"UT_13","UT    <br>       <br>   OID   76    <br>   State   UT    <br>   GridIDNo   13    <br>   Grid_ID   UT_13    <br>   Grid_ID_txt   13    <br>   Adoptions   <Null>    <br>   Static Grid ID   UT_13",c(-109.1774782, 40.89948443)
"2022","09","01","nevadensis",-109.1774885,40.8994103,244,"UtahPP",1706,"meters","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Utah",8,"18  Wyoming Basin","10.1  COLD DESERTS","10  NORTH AMERICAN DESERTS",c(-109.1774885, 40.8994103),"UT_13","UT    <br>       <br>   OID   76    <br>   State   UT    <br>   GridIDNo   13    <br>   Grid_ID   UT_13    <br>   Grid_ID_txt   13    <br>   Adoptions   <Null>    <br>   Static Grid ID   UT_13",c(-109.1774885, 40.8994103)
"2022","09","01","nevadensis",-109.177495,40.8994649,244,"UtahPP",1706,"meters","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Utah",8,"18  Wyoming Basin","10.1  COLD DESERTS","10  NORTH AMERICAN DESERTS",c(-109.177495, 40.8994649),"UT_13","UT    <br>       <br>   OID   76    <br>   State   UT    <br>   GridIDNo   13    <br>   Grid_ID   UT_13    <br>   Grid_ID_txt   13    <br>   Adoptions   <Null>    <br>   Static Grid ID   UT_13",c(-109.177495, 40.8994649)
"2023","08","10","fervidus",-109.1775106,40.8994967,222,"UtahPP",1706,"meters","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Utah",8,"18  Wyoming Basin","10.1  COLD DESERTS","10  NORTH AMERICAN DESERTS",c(-109.1775106, 40.8994967),"UT_13","UT    <br>       <br>   OID   76    <br>   State   UT    <br>   GridIDNo   13    <br>   Grid_ID   UT_13    <br>   Grid_ID_txt   13    <br>   Adoptions   <Null>    <br>   Static Grid ID   UT_13",c(-109.1775106, 40.8994967)
"2023","07","10","griseocollis",-109.1775586,40.89937557,191,"UtahPP",1706,"meters","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Utah",8,"18  Wyoming Basin","10.1  COLD DESERTS","10  NORTH AMERICAN DESERTS",c(-109.1775586, 40.89937557),"UT_13","UT    <br>       <br>   OID   76    <br>   State   UT    <br>   GridIDNo   13    <br>   Grid_ID   UT_13    <br>   Grid_ID_txt   13    <br>   Adoptions   <Null>    <br>   Static Grid ID   UT_13",c(-109.1775586, 40.89937557)
"2023","07","10","huntii",-109.1775638,40.8993801,191,"UtahPP",1706,"meters","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Utah",8,"18  Wyoming Basin","10.1  COLD DESERTS","10  NORTH AMERICAN DESERTS",c(-109.1775638, 40.8993801),"UT_13","UT    <br>       <br>   OID   76    <br>   State   UT    <br>   GridIDNo   13    <br>   Grid_ID   UT_13    <br>   Grid_ID_txt   13    <br>   Adoptions   <Null>    <br>   Static Grid ID   UT_13",c(-109.1775638, 40.8993801)
"2023","07","10","huntii",-109.1775901,40.89935206,191,"UtahPP",1706,"meters","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Utah",8,"18  Wyoming Basin","10.1  COLD DESERTS","10  NORTH AMERICAN DESERTS",c(-109.1775901, 40.89935206),"UT_13","UT    <br>       <br>   OID   76    <br>   State   UT    <br>   GridIDNo   13    <br>   Grid_ID   UT_13    <br>   Grid_ID_txt   13    <br>   Adoptions   <Null>    <br>   Static Grid ID   UT_13",c(-109.1775901, 40.89935206)
"2023","07","10","huntii",-109.1775948,40.89937082,191,"UtahPP",1706,"meters","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Utah",8,"18  Wyoming Basin","10.1  COLD DESERTS","10  NORTH AMERICAN DESERTS",c(-109.1775948, 40.89937082),"UT_13","UT    <br>       <br>   OID   76    <br>   State   UT    <br>   GridIDNo   13    <br>   Grid_ID   UT_13    <br>   Grid_ID_txt   13    <br>   Adoptions   <Null>    <br>   Static Grid ID   UT_13",c(-109.1775948, 40.89937082)
"2023","07","10","huntii",-109.1776165,40.89944064,191,"UtahPP",1706,"meters","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Utah",8,"18  Wyoming Basin","10.1  COLD DESERTS","10  NORTH AMERICAN DESERTS",c(-109.1776165, 40.89944064),"UT_13","UT    <br>       <br>   OID   76    <br>   State   UT    <br>   GridIDNo   13    <br>   Grid_ID   UT_13    <br>   Grid_ID_txt   13    <br>   Adoptions   <Null>    <br>   Static Grid ID   UT_13",c(-109.1776165, 40.89944064)
"2021","09","15","nevadensis",-109.178,40.89942,258,"UtahPP",1706,"meters","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Utah",8,"18  Wyoming Basin","10.1  COLD DESERTS","10  NORTH AMERICAN DESERTS",c(-109.178, 40.89942),"UT_13","UT    <br>       <br>   OID   76    <br>   State   UT    <br>   GridIDNo   13    <br>   Grid_ID   UT_13    <br>   Grid_ID_txt   13    <br>   Adoptions   <Null>    <br>   Static Grid ID   UT_13",c(-109.178, 40.89942)
